Country,Year,Energy Type,Production (GWh),Installed Capacity (MW),Investments (USD),Population,GDP,Energy Consumption,Energy Exports,Energy Imports,CO2 Emissions,Renewable Energy Jobs,Government Policies,R&D Expenditure,Renewable Energy Targets,Average Annual Temperature,Annual Rainfall,Solar Irradiance,Wind Speed,Hydro Potential,Geothermal Potential,Biomass Availability,Energy Storage Capacity,Grid Integration Capability,Electricity Prices,Energy Subsidies,International Aid for Renewables,Public Awareness,Energy Efficiency Programs,Urbanization Rate,Industrialization Rate,Energy Market Liberalization,Renewable Energy Patents,Educational Level,Technology Transfer Agreements,Renewable Energy Education Programs,Local Manufacturing Capacity,Import Tariffs on Energy Equipment,Export Incentives for Energy Equipment,Natural Disasters,Political Stability,Corruption Perception Index,Regulatory Quality,Rule of Law,Control of Corruption,Economic Freedom Index,Ease of Doing Business,Innovation Index,Number of Research Institutions,Number of Renewable Energy Conferences,Number of Renewable Energy Publications,Energy Sector Workforce,Proportion of Energy from Renewables,Public-Private Partnerships in Energy,Regional Renewable Energy Cooperation
Germany,2023,Solar,32778.941974301415,11813.393153474592,3085532559.943782,1229677731,104271117211072.44,144271.0546786464,74053.74498286337,80061.46490493041,194208.3101341675,258705,1,399246668.7754429,0,30.246303020635693,2970.225331064906,222.00371948461645,10.65285731327638,18.65944792888079,62.04953650164443,18.99350274962882,256.0483596004357,0.0315331385113003,0.3632598245863623,578313897.9978837,778783113.232135,3.678766095163822,0,22.466567609519892,38.44025366953956,0,360,3.5382886047064908,1,0,52.40014085585067,13.338170781270332,98.09912881694484,0,7.608056698935892,3.390257674684689,2.9682222302806363,4.650555730680561,0.2435016138871226,93.87133419315704,82.88072920142862,45.68023669556072,474,95,3847,938053,5.194176787200688,0,0
China,2008,Biomass,59880.85347490819,34523.559291715814,5984944996.136183,893826096,194400201945351.2,532145.6473987891,3948.325893237946,1104.465182091311,783558.2448062082,636272,1,7523330838.973198,1,24.841200720786876,2504.2373166850584,234.73126621693424,2.7454941519655307,81.43799874535937,46.00870200066601,3.030076379381552,649.7829803442702,0.5504810491158381,0.3514052142347898,680414370.0110536,803299108.0871556,7.59054720563074,1,55.623073248446616,81.90327635772022,1,747,6.277387165890605,0,1,26.57926113929698,45.55007556071766,51.22314152621003,0,2.65134417929593,2.7090966335653976,7.918205152458018,8.672166934956017,7.474897834919849,43.52590466007968,57.75165724973965,61.03876173442752,168,14,3189,212617,95.57662781226637,0,1
Germany,2019,Geothermal,66246.21113466687,13448.824765422696,1457355508.2998168,1257286094,60683052448197.99,754673.6912088045,7902.541246634884,42659.46291225379,720924.6972573653,596039,1,887149734.7086732,1,36.977702059594186,1795.426995193953,196.55616082944923,9.30025912130126,8.208376572402177,75.45698974129618,60.78631748243733,957.7085588712242,0.1155418839364593,0.4341088121898109,901810813.0623465,757987141.2457712,2.474543644567148,1,46.594367629352085,33.380294094467686,0,916,3.4592940302478628,1,0,28.535616284802444,6.425063913131723,72.15985572493794,1,8.985600863505391,8.59671530624082,5.987373294138477,5.217172317242488,7.960394306407524,81.58592409558828,13.274905165957197,0.3675500317873559,324,82,5258,797333,0.3554338181853689,1,0
Australia,2015,Solar,60764.17075270138,42532.60311348131,3858092760.7970953,877600613,62132363895010.586,340590.50551748776,40255.51087373581,9798.779602152488,656115.5495776756,246136,1,4172291885.948415,0,6.10610860067418,2961.4118494608915,164.06216307564836,7.06522813926446,50.95108351449864,47.33953345641878,51.879509381818536,938.2921491545898,0.0863973156590118,0.3027745207712884,819557067.2054555,987171524.3122752,0.228326324229382,1,31.72697322837097,56.868818554105694,1,167,2.3802752034247687,1,0,38.60682806096727,52.38381219362227,66.78223397928443,1,3.794173008668301,7.221236583278628,2.8360640818996963,8.701212350934371,1.569431485787024,7.214793424433408,91.45895561995847,30.40212118262729,8,35,3557,272771,94.67709322699793,0,0
USA,2005,Hydro,69304.4480034759,20809.833490024444,3301176594.9319897,1349432506,114747281913138.84,877703.6386387113,17956.655810719876,39537.01644922613,140838.4403305756,60567,0,2139427901.7724805,0,15.537642270242266,2542.0277736586504,278.4947947046603,5.037728609178149,68.59768233512891,7.258565090453617,2.783548994427265,426.2800163363843,0.2075770155969818,0.2477123702169512,908792145.7418876,318603543.943658,6.791026307215312,1,14.763721482029569,95.65466795712126,0,495,5.061031464959303,0,0,68.88902052644394,35.72566988893266,78.73404500345052,0,9.221747151600784,0.5301351967145351,3.4275825681564074,0.8156169664044077,7.319713148519887,10.146200189530674,70.62610383286791,92.31181765110529,775,97,1527,506,97.38387086110622,0,0
Canada,2013,Wind,11848.81809770655,1503.402410180367,1135456328.894349,631110607,165425198372362.72,336796.45502803545,79110.58453711167,84369.71578912524,295590.694348881,924838,1,9706898147.652464,0,17.312734650530995,626.2697518457369,286.9571753797925,12.14711091104522,70.59129668417123,18.118421741802628,7.790271036071228,833.8982499973016,0.4475469803615005,0.1153872267726491,788411039.7290857,54294006.72815754,4.51539348220232,0,48.01687974603621,13.750860691251363,0,262,4.275236629270477,0,1,91.06967888565644,66.96592733463027,75.7998232504621,0,6.716378997155039,6.334639609280405,1.4917985825492852,7.03332225528695,6.902342750232716,13.585613271679907,1.9483984809253063,47.789190756236366,640,58,7767,100209,59.22903936218152,0,0
China,2018,Wind,17128.437728993922,48051.48311330394,8520565111.498157,336891958,11910610285713.129,979920.0205919286,59215.71283184885,31823.55977510489,132605.53124232317,174973,0,5213020245.322976,0,31.652927300647647,2095.7904254345453,271.59433420076675,8.025553313237753,58.25533492386493,89.06306674566405,23.62074596701228,647.9714212235449,0.3015524134108638,0.3127758116554506,623054701.7387694,267478709.8084329,9.812969530775232,1,2.3115478692622538,54.83587182134673,1,519,3.027445889023219,1,1,95.60193558613987,74.15912431090642,83.47482949174008,1,4.5037817121248045,7.804333439201643,6.512721888281897,4.521965639829219,5.488410834900041,2.2799751565129034,56.65633480031568,64.64002878440546,576,84,7676,869672,93.25640711056032,1,1
India,2020,Solar,91155.05285409174,9335.161566491128,20498460.748220388,986324283,183994439857474.75,408881.8442552147,87084.65355742142,91684.73569604734,623213.943516686,215848,1,5241170188.891432,1,5.188044725413297,847.2810716652535,184.5340508188749,4.194875458904759,12.81835318726814,2.257697116470747,31.097436688318545,710.5325177189635,0.1543599340079059,0.4963351810578584,252813338.23382357,263665664.14107415,5.649483881552008,1,41.10636911001815,86.69034954082474,1,357,9.87652404071754,0,0,85.43484931354122,61.122819911309,34.278003734094284,0,0.1026216573146543,7.320088139962478,3.408180665246421,0.0483895829148628,1.2000566534767076,84.22383267169923,86.8363398754137,13.653782299609873,59,49,90,655437,90.84494640888607,0,0
Canada,2018,Solar,67974.77984004836,1027.4729366103709,8102781607.227994,987985477,36156295181722.34,276449.6418830871,3619.642818130692,51606.123018817096,603402.5908694857,242154,1,2678845169.506145,1,24.612173216656764,1307.823692255934,297.2544004104176,14.118077798470669,47.64603113433428,72.33476054201098,51.76449369943554,918.132021168797,0.9469984006604923,0.1765855868615994,830302029.5366381,757575139.5970988,8.608745729527257,0,14.306252956181565,66.91269059947987,1,464,7.598985270167647,0,1,88.55000716290829,44.09408902089245,98.41808745161428,1,0.5016585371624294,6.867163645657443,8.100542393758252,4.198861185635975,7.330815304545737,76.3803394606187,94.81410326623386,43.87798395405977,537,24,9286,302783,84.0620720440477,1,1
Japan,2011,Solar,82423.98563621278,21011.328794581997,2766913447.1529803,903082991,183937299201592.97,833288.4537471234,63271.4988583646,29120.802490925216,824061.7549015804,825486,0,9148671899.459064,1,-2.9623812232028834,487.7990622905985,288.6185609971973,3.538479054288212,64.31078025268707,24.131157456626585,16.90287554661364,91.90406743541088,0.951542426657922,0.2804667063811016,168388280.9907662,609920857.4266523,8.874672684599801,0,31.278792705881564,44.88832719117477,0,763,7.252398865072854,1,0,56.78532893086343,67.3657363690392,99.51081044906807,1,1.5246664713840308,2.3354402691338896,5.342521818331468,2.645807712345968,8.241620347910537,19.91742164368345,97.79788469856608,35.00845498307786,103,61,7801,188797,85.70561692715152,0,1
India,2003,Geothermal,29800.659195685595,33181.7659834879,6730836659.324609,1090378010,157805309622740.0,304235.94751182257,12770.863327547371,24398.467535915035,134620.17020086988,775998,1,9966502109.657278,0,7.319237139602666,2008.1953622964609,229.3230651768087,4.189409915287104,44.20165838301761,16.8580211909376,37.002086879027175,925.8577144890083,0.2568085629335387,0.2424011928915944,114716147.62847053,289700531.9015887,6.912798809059481,0,77.48199883926011,91.1756011630058,0,647,5.81301298969038,0,1,19.52163992412519,83.1115639779385,92.06705723464836,1,5.287489488567873,4.941598351772721,3.986017424485029,8.15472484334233,0.8446554930811723,0.1049146781286092,17.02387401274451,55.28501993836762,754,28,8466,704922,27.22611206418598,0,0
USA,2002,Hydro,7059.108927385455,33327.408628251214,7805136665.377434,322282811,128270801307189.84,589216.3707899018,13386.735879880973,21469.333234247675,357959.31403616664,429715,0,4883622576.902592,1,-4.90943098878501,2231.9450436732377,264.1720823053336,11.05810430492169,16.646808398351364,1.074119393094708,69.80008012695484,413.3965126685133,0.4041466424738393,0.3269992938005014,379218988.091255,908648383.8822525,1.0856450912384186,0,5.918038797711778,35.26592584914273,0,739,7.0590144604668295,1,1,5.350477409450227,56.84774975162006,97.49189855884954,0,6.59210592320289,4.850023111618685,1.8871169880188652,7.416795478760585,8.519846943521445,97.17778633079033,39.76674637247919,43.42002486556714,724,33,6946,334968,46.62669261849498,1,1
Australia,2015,Hydro,30718.681041539312,9506.237147971,8396414497.184682,1468952828,85882435961410.39,836155.1378848141,43604.8086930074,95567.00241882938,738853.2914624565,284055,1,932029563.4253232,1,-5.603654946515526,2307.0670542873904,297.80328822058505,2.702156314363945,89.26477243823324,75.74075379257184,8.578473495176908,756.9397644274394,0.6746356396065764,0.1894176431198094,187098944.2664745,609035553.2198166,2.7883696334038133,1,20.54328536431439,78.1217348919372,1,970,0.3768083686484758,1,1,61.38784793440117,19.12593168236714,4.992532336231903,0,5.983266930201683,6.2244701689399164,4.87253629184369,9.792028144966956,2.323947711443304,92.65066484815142,99.82064514345998,84.71888163984163,7,56,2498,611510,34.63271051264567,1,1
Australia,2011,Wind,70539.82900315903,7540.054443481949,9734031095.267397,943887560,178967879068977.72,122774.7023575043,31317.41097202189,51163.66644669666,227209.6525852352,703993,1,3157463745.311684,1,17.432991679641482,1342.3188016173706,126.1604608238298,2.758287274955052,81.24258821638021,30.809384204367294,92.5989863329221,185.0316890793312,0.0291814982873105,0.3448884789025713,284933052.670378,215261474.83634177,4.741011182026927,1,90.06774350460746,21.829701406189205,1,182,2.5124016218066947,1,0,15.335011500784768,27.1445296854246,35.00251510411856,0,5.576330647237773,3.333572710001506,4.829887928853798,4.809355453794431,6.398291461695859,91.58742000950704,58.888711238349,3.897681663113617,706,91,621,830702,15.087785018152688,0,1
Canada,2002,Wind,19363.09484746887,3316.730466808105,3846614710.485448,321065419,14378859517806.45,820594.7403861489,40600.79372621656,74761.60821725089,695809.505283771,322191,1,4436905571.767435,1,33.03369444863807,2851.387827319463,103.16653366426198,8.053335874764343,3.5811873015989093,91.88110607486448,40.93805643970117,345.0108047044704,0.3650571021820306,0.1300762288523705,895787037.3150011,897781341.2133129,0.9319722612473258,1,99.20649890207892,2.79483935614685,0,762,5.424967220525637,1,0,73.1145900955039,60.92244278767346,18.29427593448001,1,8.760277645031536,8.534677475455068,7.36885206650456,0.249937253280853,1.1987414663495477,15.530953428868276,22.04236969627814,95.68976868531988,795,98,3320,927873,8.51250972804154,1,0
Russia,2009,Solar,57269.55891527638,39720.19640607332,654446352.3194551,1318565679,56347288234500.69,73222.74040247014,86491.8709755754,29834.556747781626,410490.4360329828,255569,1,3704116151.825999,0,24.96163227482689,1667.8655157144387,169.42844006998692,10.254933918404094,23.51405899401975,41.21029595627892,22.11235646615425,885.7637393922341,0.0964673632109935,0.409275465822333,287863759.0991541,145942202.84835172,5.86389823322868,1,75.68437518076476,59.15408671860403,1,381,1.0733361670264083,0,1,80.93937925408757,80.07510630842852,89.97189679129389,1,3.469445606004612,2.521340578383453,9.781398452617976,0.2304399343090335,9.914192458352682,38.65950465219549,27.99834211238711,57.98876669950384,55,25,7721,7625,30.725658430383994,0,1
China,2022,Biomass,85075.04899048521,32468.09627148655,954334922.0582908,121045177,69982196136885.97,967662.3621457064,68679.11147624724,74055.2168837775,237901.61135315223,938418,1,7432898335.496212,0,3.171689178093388,1480.2496149274352,221.4254138601098,9.49877214570903,47.71882113132474,74.32035648761641,99.0598684839948,838.3048086658661,0.3858078101827685,0.3355415417933766,705452516.3750027,709551714.0876892,8.267141122448491,0,39.83256907816541,64.44340230340823,0,835,1.8183326165793243,1,0,75.87141381167007,66.81064116264285,79.53348055856704,1,3.636085622031392,9.56434478247319,8.91999531004716,2.697159687487214,9.13226970256305,2.370229155569825,28.64810750443253,59.57871623776067,581,93,785,268716,16.700861782531994,0,0
Brazil,2020,Solar,34994.21560332242,11304.325019618344,4535036887.865643,386610007,174900404160539.28,87499.79706109385,53396.23287900607,94977.84967488077,454165.29352955584,550007,1,8798554433.28101,1,29.748269875430765,2015.8247633244443,245.3345958039949,13.881288218667471,25.12788319837985,36.53068891901178,2.170351142304749,533.2785707083641,0.2490110765206347,0.2711113403218386,668018004.8517576,29719085.64528565,7.99673996697448,0,41.85270082188993,28.78568054028485,0,414,9.043443330270232,1,0,83.08228775379001,99.17433969548809,47.14383433133904,1,5.403990678120413,8.133715858598206,7.203448570980727,0.2487392737325167,2.893377744764025,13.61093913910313,9.785008790624472,55.53836620920031,439,75,9503,569478,23.283893712976894,0,1
Japan,2001,Hydro,79333.22009708425,23873.002931946983,8743213682.726812,183134556,29887082328700.742,392197.7880324363,94127.87980028144,34181.49203201882,694123.9068460353,793658,0,7850925814.890883,0,-1.7127025713806887,2421.57323704438,123.16250217080972,7.107886671729519,43.444325070892894,48.19242729712827,1.1096043950490797,481.5149497107852,0.94471070822075,0.087525877468121,279187351.58558285,799694710.3617024,1.9278901878530463,0,91.57127916732172,71.9216479658969,1,601,3.560189617397309,0,0,99.13573009982989,21.448019707890477,51.29423025071339,0,8.287221693137782,3.01710266900452,2.8185798774698245,6.131792913594866,8.986148752411594,36.20739612533392,18.867828972968248,75.8718509340552,0,46,5048,988325,81.49932276607184,1,1
Brazil,2011,Solar,57369.69832719241,9832.415344129451,8157508078.094437,5020966,31283371626337.496,888904.143564808,98037.38114644216,71978.68767842709,71384.67973270014,373592,0,5543307250.288255,0,30.70782820542708,946.3950779149302,144.01020299053232,6.696820322657837,4.776206858181819,49.16168634092887,40.41856577244671,896.0510499397847,0.2271413492536861,0.4136119043378622,624718731.567522,937847785.0197526,4.545877593149642,1,38.592883653205526,12.76687706795705,1,673,8.560135962759029,0,1,58.78337939570082,10.78620722499899,49.69315791359096,0,3.705898966538225,0.4298268353164691,8.790524562636845,0.4485354204866532,8.926298976614133,32.406404106058375,51.91335714957671,53.526222648485714,74,65,4882,864256,82.52188532045743,0,1
Brazil,2006,Solar,52145.38235030437,12496.780610563612,6970925160.733121,1281366407,113492005854226.02,972599.8990765766,63743.67363531332,42653.76537943169,556939.4622191341,963193,0,4248156468.338754,0,17.143267683839706,1002.7435183981894,181.75276098791045,5.858682168617086,65.09656114859162,35.405005284341854,81.39236986024427,115.3984329323976,0.9831734293304332,0.4914486037250749,371723753.8409578,741332898.3561288,5.183919488667026,1,14.672500633548024,98.14609561600854,1,651,1.197692079312871,1,0,94.86946555460398,79.81554628371336,35.30235446579093,0,4.514071374090588,4.825242909060995,5.706023576875979,5.109429516910991,4.945211658848261,31.455211205984888,55.10914580667816,89.65781251262403,506,52,7376,915877,66.22191671659013,1,1
USA,2019,Geothermal,49256.76346693659,12091.134909748596,3196415070.796402,1084564560,142337209330311.8,569506.1166685331,98150.41218881692,38693.60738264234,358391.08780811133,463381,0,2662552300.727601,1,32.65033594512363,313.71563692862657,259.8142345065316,6.759249320188874,30.166438351385597,51.4107508626145,4.995421399173083,339.18817752554384,0.1930843221180307,0.3078812501686415,93612466.7943233,226167362.4600633,5.298228393304264,1,91.43275212113105,99.63460634406132,0,455,4.396355239346017,1,1,85.91134084375369,4.826062202045877,1.7352653451551905,0,9.13738436116385,2.03208577650834,2.091414473424873,9.191752664219102,2.2420136472208885,91.39751064713587,49.12681147837149,36.72824121785118,223,89,9100,55634,48.70283421799747,1,0
